PointID,DirectionID,IntersectionX,IntersectionY,IntersectionZ,Parameter
6,261,250.73,222.92,1.12,24.43
6,271,254.97,217.80,1.15,29.18
6,281,268.90,167.96,1.40,80.24
6,291,296.59,132.62,1.61,121.70
6,301,276.10,210.38,1.21,42.26
6,311,271.67,227.07,1.13,25.99
6,321,269.56,234.73,1.10,19.05
6,331,270.30,238.13,1.09,17.70
6,341,271.55,240.94,1.09,17.64
6,351,273.52,243.71,1.09,18.84
6,2,280.28,246.98,1.25,25.31
6,12,294.81,254.00,1.40,40.46
6,22,325.67,272.71,1.75,75.24
6,42,297.69,282.82,1.56,55.77
6,52,275.72,271.70,1.32,32.28
6,62,267.58,268.83,1.25,25.23
6,72,263.58,270.63,1.25,25.17
6,82,259.47,272.48,1.26,25.89
6,92,254.97,282.22,1.35,35.24
6,102,239.01,337.49,1.92,91.91
6,152,98.73,337.18,2.80,180.42
6,162,95.37,305.07,2.70,169.85
6,172,100.27,274.26,2.57,157.10
6,182,112.22,246.98,2.43,142.76
6,192,122.45,223.61,2.35,134.57
6,212,106.53,161.28,2.71,171.41
6,222,212.28,211.16,1.56,55.73
6,232,233.84,221.79,1.33,32.88
6,242,242.38,225.17,1.25,25.18
6,252,246.88,224.76,1.24,23.64
6,262,250.73,222.92,1.24,24.43
6,272,254.97,217.80,1.29,29.18
6,282,268.90,167.96,1.80,80.24
6,292,296.59,132.62,2.22,121.70
6,302,276.10,210.38,1.42,42.26
6,312,271.67,227.07,1.26,25.99
6,322,269.56,234.73,1.19,19.05
6,332,270.30,238.13,1.18,17.71
6,342,271.55,240.94,1.18,17.64
6,352,273.52,243.71,1.19,18.84
6,3,280.28,246.98,1.38,25.32
6,13,294.81,254.00,1.61,40.46
6,23,325.67,272.71,2.13,75.24
6,43,297.69,282.82,1.84,55.77
6,53,275.72,271.70,1.48,32.28
6,63,267.58,268.83,1.38,25.23
6,73,263.58,270.63,1.38,25.17
6,83,259.47,272.48,1.39,25.90
6,93,254.97,282.22,1.53,35.24
6,103,239.01,337.49,2.38,91.92
6,153,98.73,337.18,3.71,180.43
6,163,95.37,305.07,3.55,169.86
6,173,100.27,274.26,3.36,157.11
6,183,112.22,246.98,3.14,142.77
6,193,122.45,223.61,3.02,134.58
6,213,106.53,161.28,3.57,171.42
6,223,212.28,211.16,1.84,55.73
6,233,233.84,221.79,1.49,32.88
6,243,242.38,225.17,1.38,25.18
6,253,246.88,224.76,1.35,23.64
6,263,250.73,222.92,1.37,24.43
6,273,254.97,217.80,1.44,29.18
6,283,268.90,167.96,2.20,80.25
6,293,296.59,132.62,2.83,121.71
6,303,276.10,210.38,1.63,42.26
6,313,271.67,227.07,1.39,25.99
6,323,269.56,234.73,1.29,19.05
6,333,270.30,238.13,1.27,17.71
6,343,271.55,240.94,1.26,17.65
6,353,273.52,243.71,1.28,18.84
6,4,280.28,246.98,1.51,25.32
6,14,294.81,254.00,1.81,40.47
6,24,325.67,272.71,2.50,75.25
6,44,297.69,282.82,2.12,55.78
6,54,275.72,271.70,1.65,32.28
6,64,267.58,268.83,1.50,25.23
6,74,263.58,270.63,1.50,25.17
6,84,259.47,272.48,1.52,25.90
6,94,254.97,282.22,1.70,35.24
6,104,239.01,337.49,2.84,91.93
6,154,98.73,337.18,4.61,180.44
6,164,95.37,305.07,4.40,169.87
6,174,100.27,274.26,4.14,157.12
6,184,112.22,246.98,3.86,142.78
6,194,124.18,223.92,3.66,132.84
6,214,106.53,161.28,4.43,171.44
6,224,212.28,211.16,2.11,55.73
6,234,233.84,221.79,1.66,32.89
6,244,242.38,225.17,1.50,25.18
6,254,246.88,224.76,1.47,23.65
6,264,250.73,222.92,1.49,24.43
6,274,254.97,217.80,1.58,29.18
6,284,268.90,167.96,2.60,80.25
6,294,296.59,132.62,3.43,121.72
6,304,276.10,210.38,1.85,42.27
6,314,271.67,227.07,1.52,25.99
6,324,269.56,234.73,1.38,19.05
6,334,270.30,238.13,1.35,17.71
6,344,271.55,240.94,1.35,17.65
6,354,273.52,243.71,1.38,18.84
6,5,280.28,246.98,1.63,25.32
6,15,294.81,254.00,2.01,40.47
6,25,325.67,272.71,2.88,75.26
6,45,297.69,282.82,2.39,55.79
6,55,275.72,271.70,1.81,32.29
6,65,267.58,268.83,1.63,25.24
6,75,263.58,270.63,1.63,25.18
6,85,259.47,272.48,1.65,25.90
6,95,254.97,282.22,1.88,35.25
6,105,239.01,337.49,3.30,91.94
6,155,98.73,337.18,5.51,180.46
6,165,95.37,305.07,5.25,169.89
6,175,100.27,274.26,4.93,157.14
6,185,112.22,246.98,4.57,142.80
6,195,124.18,223.92,4.32,132.85
6,215,106.53,161.28,5.29,171.45
6,225,212.28,211.16,2.39,55.74
6,235,233.84,221.79,1.82,32.89
6,245,242.38,225.17,1.63,25.19
6,255,246.88,224.76,1.59,23.65
6,265,250.73,222.92,1.61,24.43
6,275,254.97,217.80,1.73,29.19
6,285,268.90,167.96,3.01,80.26
6,295,296.59,132.62,4.04,121.74
6,305,276.10,210.38,2.06,42.27
6,315,271.67,227.07,1.65,25.99
6,325,269.56,234.73,1.48,19.06
6,335,270.30,238.13,1.44,17.71
6,345,271.55,240.94,1.44,17.65
6,355,273.52,243.71,1.47,18.84
7,1,315.07,267.35,1.09,18.49
7,11,324.97,272.36,1.14,28.83
7,21,366.13,292.66,1.37,74.01
7,41,339.57,303.42,1.28,56.12
7,51,317.91,292.77,1.17,33.18
7,61,308.62,288.20,1.12,24.07
7,71,303.20,285.53,1.10,19.35
7,81,299.46,283.70,1.08,16.60
7,91,296.58,282.28,1.07,14.93
7,101,294.16,281.09,1.07,13.95
7,111,291.97,280.01,1.07,13.47
7,121,279.50,296.93,1.17,34.15
7,131,283.22,283.28,1.10,20.79
7,141,284.88,277.17,1.08,15.28
7,151,282.70,275.37,1.08,16.03
7,161,279.37,273.62,1.09,18.32
7,171,274.66,271.22,1.11,22.26
7,181,103.29,267.35,1.97,193.29
7,191,117.15,235.71,1.91,182.20
7,211,149.38,182.37,1.85,169.97
7,221,246.08,224.97,1.33,65.93
7,231,278.94,246.33,1.14,27.44
7,241,286.57,250.02,1.10,20.01
7,251,291.06,252.19,1.08,16.13
7,261,294.17,253.69,1.07,13.87
7,271,296.58,254.86,1.06,12.49
7,281,298.88,254.29,1.07,13.26
7,291,311.61,226.06,1.22,43.94
7,301,302.18,257.65,1.06,11.20
7,311,303.97,258.54,1.06,11.50
7,321,305.92,259.51,1.06,12.19
7,331,308.19,260.65,1.07,13.40
7,341,307.90,263.23,1.06,12.05
7,351,310.29,264.93,1.07,13.92
7,2,315.07,267.35,1.18,18.49
7,12,324.97,272.36,1.29,28.83
7,22,366.13,292.66,1.74,74.02
7,42,339.57,303.42,1.56,56.12
7,52,317.91,292.77,1.33,33.18
7,62,308.62,288.20,1.24,24.07
7,72,303.20,285.53,1.19,19.35
7,82,299.46,283.70,1.17,16.60
7,92,296.58,282.28,1.15,14.93
7,102,294.16,281.09,1.14,13.95
7,112,291.97,280.01,1.13,13.47
7,122,279.50,296.93,1.34,34.16
7,132,283.22,283.28,1.21,20.79
7,142,284.88,277.17,1.15,15.28
7,152,282.70,275.37,1.16,16.03
7,162,279.37,273.62,1.18,18.32
7,172,274.66,271.22,1.22,22.27
7,182,103.29,267.35,2.93,193.30
7,192,117.15,235.71,2.82,182.21
7,212,149.38,182.37,2.70,169.98
7,222,246.08,224.97,1.66,65.93
7,232,278.94,246.33,1.27,27.44
7,242,286.57,250.02,1.20,20.01
7,252,291.06,252.19,1.16,16.14
7,262,294.17,253.69,1.14,13.87
7,272,296.58,254.86,1.12,12.49
7,282,298.88,254.29,1.13,13.26
7,292,311.61,226.06,1.44,43.94
7,302,302.18,257.65,1.11,11.20
7,312,303.97,258.54,1.11,11.50
7,322,305.92,259.51,1.12,12.19
7,332,308.19,260.65,1.13,13.40
7,342,307.90,263.23,1.12,12.05
7,352,310.29,264.93,1.14,13.92
7,3,315.07,267.35,1.28,18.49
7,13,324.97,272.36,1.43,28.83
7,23,366.13,292.66,2.11,74.02
7,43,339.57,303.42,1.84,56.13
7,53,317.91,292.77,1.50,33.19
7,63,308.62,288.20,1.36,24.08
7,73,303.20,285.53,1.29,19.35
7,83,299.46,283.70,1.25,16.60
7,93,296.58,282.28,1.22,14.93
7,103,294.16,281.09,1.21,13.95
7,113,291.97,280.01,1.20,13.48
7,123,279.50,296.93,1.51,34.16
7,133,283.22,283.28,1.31,20.79
7,143,284.88,277.17,1.23,15.28
7,153,282.70,275.37,1.24,16.03
7,163,279.37,273.62,1.27,18.32
7,173,274.66,271.22,1.33,22.27
7,183,103.29,267.35,3.90,193.31
7,193,117.15,235.71,3.73,182.22
7,213,149.38,182.37,3.55,169.99
7,223,246.08,224.97,1.99,65.93
7,233,278.94,246.33,1.41,27.45
7,243,286.57,250.02,1.30,20.02
7,253,291.06,252.19,1.24,16.14
7,263,294.17,253.69,1.21,13.87
7,273,296.58,254.86,1.19,12.49
7,283,298.88,254.29,1.20,13.26
7,293,311.61,226.06,1.66,43.94
7,303,302.18,257.65,1.17,11.21
7,313,303.97,258.54,1.17,11.50
7,323,305.92,259.51,1.18,12.19
7,333,308.19,260.65,1.20,13.41
7,343,307.90,263.23,1.18,12.05
7,353,310.29,264.93,1.21,13.92
7,4,315.07,267.35,1.37,18.49
7,14,324.97,272.36,1.58,28.83
7,24,366.13,292.66,2.48,74.03
7,44,339.57,303.42,2.12,56.13
7,54,317.91,292.77,1.66,33.19
7,64,308.62,288.20,1.48,24.08
7,74,303.20,285.53,1.39,19.35
7,84,299.46,283.70,1.33,16.60
7,94,296.58,282.28,1.30,14.93
7,104,294.16,281.09,1.28,13.95
7,114,291.97,280.01,1.27,13.48
7,124,279.50,296.93,1.68,34.16
7,134,283.22,283.28,1.42,20.80
7,144,284.88,277.17,1.31,15.28
7,154,282.70,275.37,1.32,16.03
7,164,279.37,273.62,1.37,18.32
7,174,274.66,271.22,1.45,22.27
7,184,103.29,267.35,4.87,193.33
7,194,117.15,235.71,4.64,182.23
7,214,149.38,182.37,4.40,170.00
7,224,246.08,224.97,2.32,65.94
7,234,278.94,246.33,1.55,27.45
7,244,286.57,250.02,1.40,20.02
7,254,291.06,252.19,1.32,16.14
7,264,294.17,253.69,1.28,13.87
7,274,296.58,254.86,1.25,12.50
7,284,298.88,254.29,1.27,13.27
7,294,311.61,226.06,1.88,43.95
7,304,302.18,257.65,1.22,11.21
7,314,303.97,258.54,1.23,11.50
7,324,305.92,259.51,1.24,12.19
7,334,308.19,260.65,1.27,13.41
7,344,307.90,263.23,1.24,12.05
7,354,310.29,264.93,1.28,13.92
7,5,315.07,267.35,1.46,18.49
7,15,324.97,272.36,1.72,28.84
7,25,366.13,292.66,2.85,74.03
7,45,339.57,303.42,2.40,56.14
7,55,317.91,292.77,1.83,33.19
7,65,308.62,288.20,1.60,24.08
7,75,303.20,285.53,1.48,19.36
7,85,299.46,283.70,1.41,16.60
7,95,296.58,282.28,1.37,14.93
7,105,294.16,281.09,1.35,13.95
7,115,291.97,280.01,1.34,13.48
7,125,279.50,296.93,1.85,34.16
7,135,283.22,283.28,1.52,20.80
7,145,284.88,277.17,1.38,15.28
7,155,282.70,275.37,1.40,16.03
7,165,279.37,273.62,1.46,18.33
7,175,274.66,271.22,1.56,22.27
7,185,103.29,267.35,5.83,193.35
7,195,117.15,235.71,5.55,182.25
7,215,149.38,182.37,5.25,170.02
7,225,246.08,224.97,2.65,65.95
7,235,278.94,246.33,1.69,27.45
7,245,286.57,250.02,1.50,20.02
7,255,291.06,252.19,1.40,16.14
7,265,294.17,253.69,1.35,13.87
7,275,296.58,254.86,1.31,12.50
7,285,298.88,254.29,1.33,13.27
7,295,311.61,226.06,2.10,43.95
7,305,302.18,257.65,1.28,11.21
7,315,303.97,258.54,1.29,11.50
7,325,305.92,259.51,1.30,12.19
7,335,308.19,260.65,1.34,13.41
7,345,307.90,263.23,1.30,12.05
7,355,310.29,264.93,1.35,13.92
8,1,357.10,287.72,1.09,18.91
8,11,366.08,292.64,1.14,28.32
8,21,408.14,313.18,1.37,74.44
8,41,381.22,323.83,1.28,56.17
8,51,364.43,318.99,1.20,40.82
8,61,350.30,308.70,1.12,24.23
8,71,344.85,306.02,1.10,19.47
8,81,341.09,304.17,1.08,16.70
8,91,338.19,302.75,1.08,15.02
8,101,335.75,301.55,1.07,14.04
8,111,333.55,300.46,1.07,13.56
8,121,331.44,299.42,1.07,13.51
8,131,329.27,298.36,1.07,13.88
8,141,326.91,297.19,1.07,14.73
8,151,324.14,295.84,1.08,16.22
8,161,320.64,294.11,1.09,18.68
8,171,315.71,291.69,1.11,22.83
8,181,307.65,287.72,1.15,30.54
8,191,284.58,278.27,1.27,54.44
8,211,189.56,201.91,1.86,171.62
8,221,312.16,265.88,1.17,33.98
8,231,325.54,272.64,1.10,19.69
8,241,331.19,275.60,1.07,14.00
8,251,334.34,277.14,1.06,11.27
8,261,336.51,278.20,1.05,9.67
8,271,338.19,279.02,1.04,8.71
8,281,339.61,279.71,1.04,8.14
8,291,340.88,280.33,1.04,7.87
8,301,342.11,280.93,1.04,7.84
8,311,343.37,281.55,1.04,8.06
8,321,344.75,282.22,1.04,8.56
8,331,346.36,283.01,1.05,9.43
8,341,348.40,284.01,1.05,10.87
8,351,351.29,285.42,1.07,13.30
8,2,357.10,287.72,1.19,18.91
8,12,366.08,292.64,1.28,28.32
8,22,408.14,313.18,1.74,74.44
8,42,381.22,323.83,1.56,56.17
8,52,364.43,318.99,1.41,40.82
8,62,350.30,308.70,1.24,24.23
8,72,344.85,306.02,1.19,19.47
8,82,341.09,304.17,1.17,16.70
8,92,338.19,302.75,1.15,15.02
8,102,335.75,301.55,1.14,14.04
8,112,333.55,300.46,1.14,13.56
8,122,331.44,299.42,1.14,13.51
8,132,329.27,298.36,1.14,13.88
8,142,326.91,297.19,1.15,14.73
8,152,324.14,295.84,1.16,16.22
8,162,320.64,294.11,1.19,18.68
8,172,315.71,291.69,1.23,22.83
8,182,307.65,287.72,1.31,30.54
8,192,284.58,278.27,1.54,54.44
8,212,189.56,201.91,2.72,171.63
8,222,312.16,265.88,1.34,33.98
8,232,325.54,272.64,1.20,19.69
8,242,331.19,275.60,1.14,14.00
8,252,334.34,277.14,1.11,11.27
8,262,336.51,278.20,1.10,9.67
8,272,338.19,279.02,1.09,8.71
8,282,339.61,279.71,1.08,8.14
8,292,340.88,280.33,1.08,7.87
8,302,342.11,280.93,1.08,7.84
8,312,343.37,281.55,1.08,8.06
8,322,344.75,282.22,1.09,8.56
8,332,346.36,283.01,1.09,9.43
8,342,348.40,284.01,1.11,10.87
8,352,351.29,285.42,1.13,13.30
8,3,357.10,287.72,1.28,18.91
8,13,366.08,292.64,1.42,28.33
8,23,408.14,313.18,2.12,74.44
8,43,381.22,323.83,1.84,56.17
8,53,364.43,318.99,1.61,40.82
8,63,350.30,308.70,1.36,24.23
8,73,344.85,306.02,1.29,19.47
8,83,341.09,304.17,1.25,16.70
8,93,338.19,302.75,1.23,15.02
8,103,335.75,301.55,1.21,14.04
8,113,333.55,300.46,1.20,13.56
8,123,331.44,299.42,1.20,13.51
8,133,329.27,298.36,1.21,13.88
8,143,326.91,297.19,1.22,14.73
8,153,324.14,295.84,1.24,16.22
8,163,320.64,294.11,1.28,18.68
8,173,315.71,291.69,1.34,22.83
8,183,307.65,287.72,1.46,30.54
8,193,284.58,278.27,1.82,54.45
8,213,189.56,201.91,3.57,171.64
8,223,312.16,265.88,1.51,33.98
8,233,325.54,272.64,1.30,19.69
8,243,331.19,275.60,1.21,14.00
8,253,334.34,277.14,1.17,11.27
8,263,336.51,278.20,1.15,9.67
8,273,338.19,279.02,1.13,8.71
8,283,339.61,279.71,1.12,8.14
8,293,340.88,280.33,1.12,7.87
8,303,342.11,280.93,1.12,7.84
8,313,343.37,281.55,1.12,8.06
8,323,344.75,282.22,1.13,8.56
8,333,346.36,283.01,1.14,9.43
8,343,348.40,284.01,1.16,10.87
8,353,351.29,285.42,1.20,13.30
8,4,357.10,287.72,1.38,18.91
8,14,366.08,292.64,1.57,28.33
8,24,408.14,313.18,2.49,74.45
8,44,381.22,323.83,2.12,56.18
8,54,364.43,318.99,1.82,40.83
8,64,350.30,308.70,1.48,24.23
8,74,344.85,306.02,1.39,19.48
8,84,341.09,304.17,1.33,16.71
8,94,338.19,302.75,1.30,15.02
8,104,335.75,301.55,1.28,14.04
8,114,333.55,300.46,1.27,13.56
8,124,331.44,299.42,1.27,13.51
8,134,329.27,298.36,1.28,13.88
8,144,326.91,297.19,1.29,14.74
8,154,324.14,295.84,1.32,16.23
8,164,320.64,294.11,1.37,18.68
8,174,315.71,291.69,1.46,22.83
8,184,307.65,287.72,1.61,30.55
8,194,284.58,278.27,2.09,54.45
8,214,189.56,201.91,4.43,171.65
8,224,312.16,265.88,1.68,33.99
8,234,325.54,272.64,1.39,19.69
8,244,331.19,275.60,1.28,14.00
8,254,334.34,277.14,1.23,11.27
8,264,336.51,278.20,1.19,9.67
8,274,338.19,279.02,1.17,8.71
8,284,339.61,279.71,1.16,8.14
8,294,340.88,280.33,1.16,7.87
8,304,342.11,280.93,1.16,7.84
8,314,343.37,281.55,1.16,8.06
8,324,344.75,282.22,1.17,8.56
8,334,346.36,283.01,1.19,9.43
8,344,348.40,284.01,1.22,10.87
8,354,351.29,285.42,1.27,13.30
8,5,357.10,287.72,1.47,18.91
8,15,366.08,292.64,1.71,28.33
8,25,408.14,313.18,2.86,74.46
8,45,381.22,323.83,2.40,56.18
8,55,364.43,318.99,2.02,40.83
8,65,350.30,308.70,1.61,24.23
8,75,344.85,306.02,1.49,19.48
8,85,341.09,304.17,1.42,16.71
8,95,338.19,302.75,1.38,15.03
8,105,335.75,301.55,1.35,14.04
8,115,333.55,300.46,1.34,13.56
8,125,331.44,299.42,1.34,13.51
8,135,329.27,298.36,1.35,13.88
8,145,326.91,297.19,1.37,14.74
8,155,324.14,295.84,1.41,16.23
8,165,320.64,294.11,1.47,18.68
8,175,315.71,291.69,1.57,22.83
8,185,307.65,287.72,1.76,30.55
8,195,284.58,278.27,2.36,54.46
8,215,189.56,201.91,5.29,171.67
8,225,312.16,265.88,1.85,33.99
8,235,325.54,272.64,1.49,19.69
8,245,331.19,275.60,1.35,14.00
8,255,334.34,277.14,1.28,11.27
8,265,336.51,278.20,1.24,9.68
8,275,338.19,279.02,1.22,8.71
8,285,339.61,279.71,1.20,8.14
8,295,340.88,280.33,1.20,7.87
8,305,342.11,280.93,1.20,7.84
8,315,343.37,281.55,1.20,8.06
8,325,344.75,282.22,1.21,8.56
8,335,346.36,283.01,1.24,9.43
8,345,348.40,284.01,1.27,10.87
8,355,351.29,285.42,1.33,13.30
9,1,397.73,308.10,1.09,17.92
9,11,407.85,313.04,1.14,28.48
9,41,426.20,347.03,1.30,60.56
9,51,401.22,333.62,1.17,33.32
9,61,391.91,329.06,1.12,24.21
9,71,386.46,326.40,1.10,19.47
9,81,382.70,324.55,1.08,16.71
9,91,379.80,323.13,1.08,15.04
9,101,377.36,321.94,1.07,14.05
9,111,375.16,320.86,1.07,13.58
9,121,373.04,319.82,1.07,13.54
9,131,370.86,318.75,1.07,13.91
9,141,368.49,317.59,1.07,14.77
9,151,337.48,332.53,1.24,48.87
9,161,354.86,317.17,1.13,26.54
9,171,357.18,312.09,1.11,22.97
9,181,349.07,308.10,1.15,30.73
9,191,331.90,299.65,1.24,48.64
9,211,209.66,209.86,1.98,196.47
9,221,353.82,286.29,1.17,33.92
9,231,367.36,293.26,1.10,19.37
9,241,372.76,295.90,1.07,14.08
9,251,375.93,297.45,1.06,11.33
9,261,378.11,298.52,1.05,9.73
9,271,379.80,299.34,1.04,8.75
9,281,381.22,300.04,1.04,8.18
9,291,382.51,300.66,1.04,7.91
9,301,383.75,301.27,1.04,7.89
9,311,385.01,301.89,1.04,8.11
9,321,386.40,302.56,1.04,8.61
9,331,388.02,303.35,1.05,9.49
9,341,390.07,304.36,1.05,10.93
9,351,392.97,305.78,1.07,13.37
9,2,397.73,308.10,1.18,17.93
9,12,407.85,313.04,1.28,28.48
9,42,426.20,347.03,1.61,60.56
9,52,401.22,333.62,1.33,33.32
9,62,391.91,329.06,1.24,24.21
9,72,386.46,326.40,1.19,19.47
9,82,382.70,324.55,1.17,16.71
9,92,379.80,323.13,1.15,15.04
9,102,377.36,321.94,1.14,14.06
9,112,375.16,320.86,1.14,13.58
9,122,373.04,319.82,1.14,13.54
9,132,370.86,318.75,1.14,13.91
9,142,368.49,317.59,1.15,14.77
9,152,337.48,332.53,1.49,48.87
9,162,354.86,317.17,1.27,26.54
9,172,357.18,312.09,1.23,22.97
9,182,349.07,308.10,1.31,30.73
9,192,331.90,299.65,1.49,48.64
9,212,209.66,209.86,2.96,196.48
9,222,353.82,286.29,1.34,33.92
9,232,367.36,293.26,1.19,19.37
9,242,372.76,295.90,1.14,14.08
9,252,375.93,297.45,1.11,11.33
9,262,378.11,298.52,1.10,9.73
9,272,379.80,299.34,1.09,8.76
9,282,381.22,300.04,1.08,8.19
9,292,382.51,300.66,1.08,7.91
9,302,383.75,301.27,1.08,7.89
9,312,385.01,301.89,1.08,8.11
9,322,386.40,302.56,1.09,8.61
9,332,388.02,303.35,1.09,9.49
9,342,390.07,304.36,1.11,10.93
9,352,392.97,305.78,1.13,13.37
9,3,397.73,308.10,1.27,17.93
9,13,407.85,313.04,1.43,28.49
9,43,426.20,347.03,1.91,60.57
9,53,401.22,333.62,1.50,33.32
9,63,391.91,329.06,1.36,24.21
9,73,386.46,326.40,1.29,19.47
9,83,382.70,324.55,1.25,16.71
9,93,379.80,323.13,1.23,15.04
9,103,377.36,321.94,1.21,14.06
9,113,375.16,320.86,1.20,13.58
9,123,373.04,319.82,1.20,13.54
9,133,370.86,318.75,1.21,13.91
9,143,368.49,317.59,1.22,14.77
9,153,337.48,332.53,1.73,48.88
9,163,354.86,317.17,1.40,26.54
9,173,357.18,312.09,1.34,22.97
9,183,349.07,308.10,1.46,30.73
9,193,331.90,299.65,1.73,48.65
9,213,209.66,209.86,3.95,196.49
9,223,353.82,286.29,1.51,33.92
9,233,367.36,293.26,1.29,19.37
9,243,372.76,295.90,1.21,14.08
9,253,375.93,297.45,1.17,11.33
9,263,378.11,298.52,1.15,9.73
9,273,379.80,299.34,1.13,8.76
9,283,381.22,300.04,1.12,8.19
9,293,382.51,300.66,1.12,7.91
9,303,383.75,301.27,1.12,7.89
9,313,385.01,301.89,1.12,8.11
9,323,386.40,302.56,1.13,8.61
9,333,388.02,303.35,1.14,9.49
9,343,390.07,304.36,1.16,10.93
9,353,392.97,305.78,1.20,13.37
9,4,397.73,308.10,1.36,17.93
9,14,407.85,313.04,1.57,28.49
9,44,426.20,347.03,2.21,60.57
9,54,401.22,333.62,1.67,33.33
9,64,391.91,329.06,1.48,24.21
9,74,386.46,326.40,1.39,19.48
9,84,382.70,324.55,1.33,16.71
9,94,379.80,323.13,1.30,15.04
9,104,377.36,321.94,1.28,14.06
9,114,375.16,320.86,1.27,13.58
9,124,373.04,319.82,1.27,13.54
9,134,370.86,318.75,1.28,13.91
9,144,368.49,317.59,1.30,14.77
9,154,337.48,332.53,1.98,48.88
9,164,354.86,317.17,1.53,26.54
9,174,357.18,312.09,1.46,22.97
9,184,349.07,308.10,1.61,30.74
9,194,331.90,299.65,1.97,48.65
9,214,209.66,209.86,4.93,196.51
9,224,353.82,286.29,1.68,33.93
9,234,367.36,293.26,1.39,19.37
9,244,372.76,295.90,1.28,14.08
9,254,375.93,297.45,1.23,11.33
9,264,378.11,298.52,1.19,9.73
9,274,379.80,299.34,1.18,8.76
9,284,381.22,300.04,1.16,8.19
9,294,382.51,300.66,1.16,7.91
9,304,383.75,301.27,1.16,7.89
9,314,385.01,301.89,1.16,8.11
9,324,386.40,302.56,1.17,8.61
9,334,388.02,303.35,1.19,9.49
9,344,390.07,304.36,1.22,10.93
9,354,392.97,305.78,1.27,13.38
9,5,397.73,308.10,1.45,17.93
9,15,407.85,313.04,1.71,28.49
9,45,426.20,347.03,2.51,60.58
9,55,401.22,333.62,1.83,33.33
9,65,391.91,329.06,1.61,24.21
9,75,386.46,326.40,1.49,19.48
9,85,382.70,324.55,1.42,16.72
9,95,379.80,323.13,1.38,15.04
9,105,377.36,321.94,1.35,14.06
9,115,375.16,320.86,1.34,13.58
9,125,373.04,319.82,1.34,13.54
9,135,370.86,318.75,1.35,13.92
9,145,368.49,317.59,1.37,14.78
9,155,337.48,332.53,2.22,48.89
9,165,354.86,317.17,1.66,26.55
9,175,357.18,312.09,1.57,22.98
9,185,349.07,308.10,1.77,30.74
9,195,331.90,299.65,2.22,48.66
9,205,268.03,267.41,3.97,118.99
9,215,209.66,209.86,5.91,196.53
9,225,353.82,286.29,1.85,33.93
9,235,367.36,293.26,1.48,19.37
9,245,372.76,295.90,1.35,14.08
9,255,375.93,297.45,1.28,11.33
9,265,378.11,298.52,1.24,9.73
9,275,379.80,299.34,1.22,8.76
9,285,381.22,300.04,1.20,8.19
9,295,382.51,300.66,1.20,7.91
9,305,383.75,301.27,1.20,7.89
9,315,385.01,301.89,1.20,8.11
9,325,386.40,302.56,1.22,8.61
9,335,388.02,303.35,1.24,9.49
9,345,390.07,304.36,1.27,10.93
9,355,392.97,305.78,1.33,13.38
10,1,450.97,328.47,1.15,29.56
10,11,466.61,336.44,1.23,45.89
10,41,469.89,369.15,1.32,63.28
10,51,444.41,355.88,1.18,35.78
10,61,435.15,352.27,1.14,27.48
10,71,428.59,348.19,1.10,20.98
10,81,424.61,346.58,1.09,18.39
10,91,421.41,344.70,1.08,16.23
10,101,418.78,343.42,1.08,15.18
10,111,416.39,342.26,1.07,14.68
10,121,400.87,364.05,1.21,41.08
10,131,411.98,339.72,1.07,14.68
10,141,410.09,337.97,1.07,14.78
10,151,407.32,336.61,1.08,16.28
10,161,403.79,334.88,1.09,18.75
10,171,398.83,332.45,1.11,22.93
10,181,390.70,328.47,1.15,30.71
10,191,373.42,320.01,1.24,48.73
10,201,302.50,285.19,1.63,126.55
10,211,318.96,269.32,1.59,118.31
10,221,396.31,307.40,1.16,32.77
10,231,408.90,313.55,1.10,19.47
10,241,413.16,314.17,1.08,16.51
10,251,414.91,310.59,1.10,19.03
10,261,417.37,305.54,1.12,23.28
10,271,421.41,313.51,1.07,14.96
10,281,429.80,280.90,1.24,48.30
10,291,426.00,315.86,1.07,13.42
10,301,428.10,316.89,1.07,13.38
10,311,430.28,317.91,1.07,13.79
10,321,432.27,319.36,1.07,14.17
10,331,435.42,320.38,1.08,16.17
10,341,438.39,322.29,1.09,18.07
10,351,444.52,324.40,1.12,23.46
10,2,450.97,328.47,1.30,29.56
10,12,466.61,336.44,1.46,45.89
10,42,469.89,369.15,1.63,63.28
10,52,444.41,355.88,1.36,35.78
10,62,435.15,352.27,1.27,27.48
10,72,428.59,348.19,1.21,20.99
10,82,424.61,346.58,1.18,18.39
10,92,421.41,344.70,1.16,16.23
10,102,418.78,343.42,1.15,15.18
10,112,416.39,342.26,1.15,14.68
10,122,400.87,364.05,1.41,41.09
10,132,411.98,339.72,1.15,14.68
10,142,410.09,337.97,1.15,14.78
10,152,407.32,336.61,1.16,16.28
10,162,403.79,334.88,1.19,18.75
10,172,398.83,332.45,1.23,22.93
10,182,390.70,328.47,1.31,30.71
10,192,373.42,320.01,1.49,48.74
10,202,302.50,285.19,2.27,126.55
10,212,318.96,269.32,2.18,118.31
10,222,396.31,307.40,1.33,32.78
10,232,408.90,313.55,1.19,19.48
10,242,413.16,314.17,1.17,16.51
10,252,414.91,310.59,1.19,19.03
10,262,417.37,305.54,1.23,23.28
10,272,421.41,313.51,1.15,14.96
10,282,429.80,280.90,1.48,48.31
10,292,426.00,315.86,1.13,13.42
